person_id,product_id
21904,7
21904,6
21905,7
21905,8
21905,5
21906,6
21906,7
21906,8
21907,8
21907,6
21908,8
21908,7
21909,8
21909,6
21909,7
21941,7
21941,8
21942,6
21942,5
21942,7
21943,5
21943,8
21944,5
21944,7
21944,6
21945,8
21945,6
21946,5
21946,8
21964,8
21964,5
21965,5
21965,7
21965,6
21966,8
21966,6
21966,7
21967,6
21967,5
21967,7
21967,8
21968,8
21968,7
21968,5
21969,8
21969,7
21969,5
22026,8
22026,5
22026,7
22027,6
22027,5
22027,8
22028,6
22028,7
22029,5
22029,8
22029,7
22030,5
22030,8
22030,7
22031,8
22031,7
22036,6
22036,8
22036,7
22037,7
22037,6
22038,5
22038,6
22039,5
22039,8
22039,6
22040,5
22040,6
22041,8
22041,6
22045,7
22045,5
22045,8
22046,5
22046,6
22047,8
22047,7
22047,6
22048,7
22048,6
22048,5
22049,6
22049,5
22050,8
22050,5
22050,7
22050,6
22108,5
22109,6
22109,5
22109,8
22110,7
22110,6
22110,8
22111,5
22111,8
22111,7
22112,6
22112,5
22113,6
22113,8
22113,5
22172,5
22172,8
22172,6
22173,7
22173,8
22173,6
22174,7
22174,6
22174,5
22174,8
22175,8
22175,5
22175,6
22176,7
22176,5
22176,6
22177,6
22177,5
22177,7
22186,7
22186,8
22187,5
22187,6
22188,5
22188,6
22189,6
22189,5
22189,7
22190,7
22190,5
22191,8
22191,6
22194,7
22194,8
22195,7
22195,6
22195,8
22196,6
22196,8
22196,7
22197,6
22197,7
22197,8
22198,5
22198,8
22198,7
22199,5
22199,8
22221,6
22221,5
22221,8
22222,8
22222,7
22223,5
22223,8
22223,7
22224,5
22224,6
22224,8
22225,8
22225,5
22225,7
22225,6
22226,7
22226,6
22226,8
22228,5
22228,6
22228,7
22228,8
22229,5
22229,8
22229,6
22230,7
22230,8
22230,5
22231,5
22231,7
22231,8
22231,6
22232,5
22232,7
22232,8
22233,6
22233,8
22245,8
22245,6
22246,6
22246,7
22247,7
22247,5
22247,8
22247,6
22248,5
22248,7
22248,8
22249,6
22249,7
22249,5
22250,5
22250,6
22250,8
22302,7
22302,8
22302,5
22302,6
22303,6
22303,5
22303,8
22304,7
22304,6
22305,5
22305,7
22305,6
22306,6
22306,7
22306,8
22307,6
22307,8
22307,5
22352,8
22352,7
22353,7
22353,6
22353,8
22354,8
22354,6
22355,6
22355,8
22355,7
22356,6
22356,5
22356,7
22357,6
22357,5
22421,7
22421,8
22422,8
22422,5
22422,6
22423,5
22423,6
22424,7
22424,5
22424,8
22425,6
22425,8
22426,8
22426,7
22458,8
22458,5
22458,7
22459,5
22459,7
22459,6
22460,7
22460,5
22460,6
22461,8
22461,5
22461,6
22462,8
22462,7
22462,5
22463,5
22463,7
22463,6
22472,8
22472,6
22472,7
22473,6
22473,8
22473,7
22473,5
22474,7
22474,5
22474,8
22475,7
22475,5
22475,8
22476,7
22476,6
22476,5
22477,8
22477,6
22477,5
22512,5
22512,7
22513,7
22513,5
22513,8
22514,8
22514,7
22514,6
22514,5
22515,8
22515,5
22516,6
22516,8
22516,5
22517,8
22517,5
22575,8
22575,7
22575,5
22576,7
22576,8
22576,6
22577,5
22577,8
22578,8
22578,6
22578,7
22579,5
22579,7
22580,7
22580,8
22580,6
22614,6
22614,8
22614,5
22614,7
22615,6
22615,5
22615,7
22616,6
22616,5
22616,7
22617,5
22617,6
22618,6
22618,7
22619,5
22619,8
22645,5
22645,7
22646,6
22646,7
22647,5
22647,7
22647,6
22648,8
22648,5
22649,7
22649,6
22650,7
22650,5
22712,6
22712,8
22712,7
22713,7
22713,8
22713,6
22714,8
22714,7
22714,5
22714,6
22715,7
22715,5
22715,6
22716,5
22716,6
22716,8
22717,6
22717,5
22724,8
22724,5
22725,7
22725,8
22726,8
22726,6
22727,5
22727,8
22727,7
22728,5
22728,7
22728,6
22729,6
22729,7
22729,8
22771,5
22771,8
22772,5
22772,7
22773,7
22773,5
22773,6
22774,7
22774,6
22775,6
22775,5
22776,8
22776,7
22776,6
22776,5
22822,8
22822,5
22822,7
22822,6
22823,8
22823,7
22823,6
22824,8
22824,6
22825,5
22825,8
22825,6
22826,5
22826,8
22826,6
22827,7
22827,8
22851,8
22851,6
22852,8
22852,6
22852,5
22852,7
22853,8
22854,8
22854,7
22854,6
22855,7
22855,6
22856,5
22856,7
22856,6
22856,8
22919,5
22919,7
22919,8
22919,6
22920,8
22920,6
22920,7
22921,8
22921,7
22921,5
22922,6
22922,5
22922,7
22923,6
22923,7
22924,8
22924,6
22959,5
22959,8
22959,6
22959,7
22960,7
22960,5
22960,8
22961,5
22961,6
22962,6
22962,5
22962,8
22963,8
22963,5
22963,6
22964,8
22964,7
22964,5
22968,7
22968,5
22968,8
22969,7
22969,8
22970,6
22970,7
22970,5
22970,8
22971,5
22971,8
22971,6
22972,5
22972,8
22973,6
22973,8
22973,5
23021,6
23021,7
23021,5
23022,7
23022,5
23022,8
23023,7
23023,6
23023,8
23024,5
23024,8
23024,6
23025,6
23025,7
23025,8
23026,8
23026,6
23026,7
23070,8
23070,7
23071,6
23071,7
23072,7
23072,6
23072,8
23073,8
23073,5
23073,7
23074,8
23074,7
23075,5
23075,7
23075,8
23092,8
23092,7
23092,6
23093,8
23093,7
23093,6
23094,7
23094,6
23095,7
23095,8
23096,8
23096,7
23096,6
23097,8
23097,5
23124,7
23124,6
23124,8
23125,6
23125,5
23125,7
23126,7
23126,8
23127,5
23127,7
23128,7
23128,5
23128,8
23129,7
23129,6
23129,5
23175,6
23175,8
23175,7
23176,7
23176,6
23177,8
23177,7
23178,7
23178,6
23179,7
23179,6
23179,8
23180,7
23180,6
23180,5
23236,8
23236,5
23236,7
23237,6
23237,5
23237,8
23238,6
23238,8
23238,5
23239,6
23239,8
23239,7
23240,5
23240,7
23240,6
23241,7
23241,5
23305,6
23305,8
23305,5
23306,5
23306,6
23307,5
23307,7
23308,7
23308,6
23309,6
23309,5
23309,7
23310,6
23310,5
23310,8
23363,6
23363,8
23363,7
23364,7
23364,5
23364,8
23365,6
23365,5
23365,7
23366,7
23366,8
23367,5
23367,7
23367,8
23368,8
23368,5
23432,8
23432,5
23432,7
23432,6
23433,6
23433,5
23434,6
23434,5
23434,8
23434,7
23435,8
23435,7
23435,6
23436,8
23436,5
23436,7
23437,5
23437,6
23448,6
23448,8
23448,7
23449,8
23449,7
23449,6
23450,6
23451,6
23451,5
23452,5
23452,6
23453,5
23453,6
23453,8
23471,7
23471,8
23471,5
23472,8
23472,7
23473,8
23473,5
23473,6
23474,8
23474,5
23474,6
23475,7
23475,5
23476,5
23476,6
23485,6
23486,5
23486,7
23487,8
23487,6
23487,7
23488,6
23488,5
23488,8
23489,5
23489,7
23489,6
23490,5
23490,6
23490,7
23498,5
23498,6
23498,8
23499,6
23499,5
23499,7
23500,8
23500,5
23500,6
23501,8
23501,7
23501,6
23502,8
23502,7
23503,7
23503,5
23503,8
23562,8
23562,7
23563,5
23563,7
23564,7
23564,6
23564,8
23564,5
23565,7
23565,6
23565,5
23566,7
23566,5
23567,5
23567,6
23567,7
23583,5
23583,8
23583,7
23583,6
23584,6
23584,5
23584,7
23585,6
23585,8
23585,5
23586,5
23586,6
23587,5
23587,7
23587,8
23588,7
23588,6
23603,6
23603,8
23603,5
23604,8
23604,6
23605,7
23605,5
23605,6
23605,8
23606,6
23606,8
23607,8
23607,6
23607,7
23608,6
23608,8
23618,7
23618,6
23618,5
23619,8
23619,6
23619,5
23620,8
23620,7
23620,5
23621,7
23621,6
23622,6
23622,5
23623,6
23623,7
23623,5
23647,6
23647,5
23648,7
23648,8
23648,5
23649,6
23649,7
23649,5
23649,8
23650,7
23650,5
23651,5
23651,7
23651,6
23652,6
23652,8
23652,7
23655,7
23655,6
23655,8
23655,5
23656,7
23656,6
23657,7
23657,5
23657,8
23658,5
23658,6
23658,7
23659,8
23659,6
23659,5
23660,8
23660,6
23660,7
23704,7
23704,6
23705,5
23705,6
23705,7
23706,8
23706,7
23706,5
23707,6
23707,8
23708,8
23708,7
23708,6
23708,5
23709,5
23709,7
23722,8
23722,6
23722,7
23723,7
23723,5
23724,6
23724,7
23724,5
23725,6
23725,8
23725,5
23726,8
23726,5
23727,8
23727,5
23784,8
23784,6
23784,5
23785,5
23785,7
23785,8
23786,5
23786,7
23786,6
23787,7
23787,5
23787,8
23788,8
23788,7
23789,8
23789,6
23841,8
23841,6
23842,8
23842,7
23842,6
23843,8
23843,6
23844,6
23844,5
23844,8
23845,8
23845,5
23846,5
23846,6
23895,7
23895,5
23895,6
23896,5
23896,6
23896,8
23897,5
23897,6
23897,7
23897,8
23898,5
23898,7
23898,8
23899,7
23899,6
23900,7
23900,5
23900,6
23913,7
23913,6
23913,8
23914,5
23914,6
23914,7
23915,5
23915,8
23916,7
23916,5
23916,6
23917,5
23917,8
23917,7
23918,6
23918,5
23918,7
23975,8
23975,6
23975,5
23976,7
23976,5
23977,6
23977,8
23977,5
23978,7
23978,8
23978,6
23979,5
23979,8
23979,6
23980,6
23980,8
23980,7
24039,5
24039,6
24039,8
24040,5
24040,8
24041,6
24041,7
24041,5
24042,7
24042,8
24042,5
24043,8
24043,7
24043,6
24044,8
24044,6
24079,8
24079,6
24080,8
24080,6
24080,7
24081,7
24081,5
24081,6
24081,8
24082,5
24082,7
24083,8
24083,7
24084,7
24084,6
24084,8
24138,5
24138,8
24138,7
24139,8
24139,5
24140,5
24140,7
24140,8
24141,7
24141,8
24141,5
24142,6
24142,8
24142,5
24143,6
24143,8
24205,5
24205,7
24205,8
24206,8
24206,7
24206,6
24207,8
24207,7
24208,5
24208,6
24209,5
24209,7
24209,8
24210,7
24210,8
24210,5
24223,5
24223,6
24224,5
24224,6
24225,7
24225,5
24225,8
24226,5
24226,6
24226,7
24227,7
24227,6
24227,5
24228,5
24228,8
24264,5
24264,6
24265,5
24265,8
24265,7
24266,6
24266,5
24266,8
24267,8
24267,7
24268,7
24268,6
24269,7
24269,5
24269,8
24286,5
24286,6
24286,8
24287,6
24287,8
24288,8
24288,6
24288,5
24289,7
24289,8
24290,7
24290,6
24291,5
24291,6
24351,5
24351,7
24351,8
24352,7
24352,5
24352,6
24353,8
24353,6
24354,8
24354,5
24354,7
24354,6
24355,8
24355,6
24355,7
24356,6
24356,7
24392,7
24392,5
24393,6
24393,7
24393,5
24394,5
24394,6
24394,8
24394,7
24395,7
24395,8
24396,5
24396,8
24397,6
24397,7
24397,8
24443,6
24443,5
24443,7
24444,5
24444,6
24445,7
24445,8
24446,7
24446,5
24446,6
24447,5
24447,7
24447,8
24448,8
24448,7
24488,5
24488,6
24488,7
24489,7
24489,5
24489,8
24489,6
24490,8
24490,6
24491,7
24491,5
24492,6
24492,8
24493,8
24493,7
24493,5
24555,7
24555,6
24556,5
24556,6
24557,6
24557,7
24557,8
24558,5
24558,6
24558,7
24559,5
24559,7
24559,8
24560,7
24560,5
24560,6
24579,8
24579,7
24579,6
24580,7
24580,5
24581,5
24581,6
24581,8
24582,5
24582,8
24583,5
24583,6
24583,8
24584,6
24584,5
24590,7
24590,6
24590,5
24591,8
24591,6
24591,7
24592,5
24592,7
24592,6
24592,8
24593,5
24593,7
24593,6
24594,8
24594,6
24595,6
24595,8
24595,5
24619,6
24619,8
24619,7
24620,8
24620,7
24621,6
24621,8
24622,6
24622,8
24622,5
24623,8
24623,6
24623,7
24624,5
24624,7
24624,8
24660,7
24660,5
24661,6
24661,8
24661,7
24662,8
24662,6
24662,5
24663,8
24663,6
24663,7
24664,5
24664,6
24665,8
24665,5
24685,5
24685,6
24685,7
24686,8
24686,6
24686,7
24687,5
24687,6
24687,7
24687,8
24688,8
24688,5
24689,8
24689,7
24689,5
24689,6
24690,5
24690,6
24720,7
24720,8
24721,8
24721,6
24721,5
24722,5
24722,6
24723,8
24723,7
24723,5
24724,5
24724,6
24725,7
24725,5
24725,6
24762,6
24762,8
24763,5
24763,8
24763,6
24764,5
24764,8
24765,6
24765,5
24766,5
24766,8
24767,7
24767,8
24773,5
24773,6
24774,7
24774,5
24774,6
24775,5
24775,7
24775,8
24776,8
24776,7
24776,5
24777,5
24777,7
24778,6
24778,8
24778,7
24800,6
24800,8
24801,6
24801,7
24801,8
24801,5
24802,5
24802,8
24802,6
24803,8
24803,5
24803,7
24804,7
24804,5
24805,8
24805,6
24805,7
24860,6
24860,7
24860,5
24861,8
24861,7
24861,5
24862,5
24862,7
24862,6
24863,7
24863,8
24863,5
24864,8
24864,6
24864,5
24865,7
24865,6
24865,5
24924,6
24924,7
24925,6
24925,8
24926,8
24926,6
24927,8
24927,5
24927,7
24928,8
24928,6
24929,5
24929,7
24984,8
24984,5
24984,6
24985,8
24985,6
24985,5
24986,7
24986,6
24987,8
24987,5
24987,7
24988,8
24989,8
24989,6
24989,7
25008,7
25008,6
25009,8
25009,5
25009,7
25010,8
25010,6
25010,5
25011,5
25011,6
25011,8
25012,6
25012,8
25013,7
25013,8
25050,7
25050,8
25050,6
25051,5
25051,7
25052,8
25052,7
25053,8
25053,6
25054,6
25054,5
25055,8
25055,6
25055,7
25102,5
25102,6
25102,8
25103,5
25103,7
25103,8
25104,5
25104,6
25104,7
25105,6
25105,7
25105,5
25106,5
25106,6
25106,8
25106,7
25107,8
25107,7
25107,5
25167,7
25168,5
25168,6
25168,8
25169,7
25169,5
25170,7
25170,6
25171,7
25171,8
25171,5
25171,6
25172,7
25172,5
25172,6
25172,8
25186,7
25186,6
25187,8
25187,6
25187,7
25188,6
25188,7
25188,8
25189,5
25189,6
25189,7
25190,5
25190,6
25190,7
25191,7
25191,8
25235,8
25235,6
25236,8
25236,6
25237,7
25237,8
25237,6
25237,5
25238,7
25238,5
25239,8
25239,5
25239,7
25240,7
25240,5
25240,6
25293,8
25293,6
25294,6
25294,5
25295,7
25295,5
25296,8
25296,6
25296,5
25297,7
25297,6
25297,5
25298,5
25298,8
25298,6
25311,8
25311,6
25311,7
25312,8
25312,5
25312,6
25313,7
25313,5
25313,8
25314,8
25314,7
25314,5
25315,6
25315,8
25315,7
25316,5
25316,6
25316,7
25367,7
25367,8
25367,6
25368,6
25369,6
25369,7
25370,7
25370,8
25370,6
25371,7
25372,5
25372,6
25419,7
25419,5
25419,8
25420,8
25420,6
25420,5
25421,7
25421,6
25421,8
25422,8
25422,6
25423,5
25423,6
25423,8
25424,5
25424,6
25485,6
25485,7
25486,6
25486,7
25486,8
25487,6
25487,8
25487,5
25488,6
25488,8
25488,7
25489,8
25489,6
25489,5
25490,6
25490,7
25490,5
25490,8
25504,5
25504,8
25504,7
25505,8
25505,7
25505,6
25505,5
25506,8
25506,7
25506,6
25506,5
25507,7
25507,8
25507,5
25508,7
25508,8
25508,5
25509,5
25509,8
25509,6
25564,8
25564,6
25564,5
25565,5
25565,6
25565,8
25566,8
25566,5
25566,6
25567,6
25567,5
25567,8
25568,6
25568,8
25568,7
25569,8
25569,7
25569,6
25606,7
25606,5
25606,6
25607,5
25607,8
25608,5
25608,8
25609,5
25609,7
25609,6
25610,7
25610,5
25611,6
25611,8
25633,5
25633,6
25633,7
25634,6
25634,8
25634,7
25635,8
25635,5
25635,6
25636,5
25636,6
25636,7
25637,7
25637,6
25637,8
25638,7
25638,8
25638,5
25692,6
25692,5
25692,8
25693,7
25693,5
25693,8
25694,6
25694,7
25694,8
25695,5
25695,8
25695,6
25696,5
25696,8
25697,6
25697,5
25720,5
25720,6
25721,6
25721,5
25721,7
25722,6
25722,7
25722,5
25723,8
25723,6
25724,7
25724,8
25724,5
25725,5
25725,8
25725,6
25772,6
25772,8
25772,7
25773,6
25773,8
25773,7
25773,5
25774,5
25774,8
25774,7
25775,5
25775,6
25775,8
25776,8
25776,6
25776,5
25777,5
25777,8
25817,5
25817,7
25817,8
25818,8
25818,5
25818,7
25819,7
25819,8
25819,6
25820,8
25820,7
25821,6
25821,5
25821,8
25822,7
25822,8
25822,5
25860,6
25860,7
25861,8
25861,5
25861,6
25861,7
25862,6
25862,7
25862,5
25863,6
25863,8
25863,7
25864,6
25864,5
25865,7
25865,8
25887,7
25887,5
25888,5
25888,6
25888,8
25889,7
25889,8
25889,6
25890,8
25890,6
25891,6
25891,7
25891,8
25892,5
25892,7
25892,6
25894,8
25894,7
25894,6
25895,7
25895,8
25896,8
25896,7
25896,5
25897,8
25897,6
25898,5
25898,6
25898,7
25899,5
25899,7
25899,6
25910,5
25910,7
25910,8
25911,5
25911,8
25911,7
25912,8
25912,5
25912,6
25913,6
25913,8
25913,7
25913,5
25914,7
25914,6
25914,8
25915,7
25915,6
25915,5
25918,8
25918,7
25918,5
25919,5
25919,7
25920,6
25920,5
25921,7
25921,8
25921,5
25922,8
25922,6
25922,7
25923,5
25923,6
25923,7
25937,7
25937,6
25937,5
25938,8
25938,5
25938,6
25939,5
25939,7
25940,7
25940,8
25941,6
25941,5
25942,8
25942,6
25966,8
25966,6
25966,7
25967,6
25967,5
25968,5
25968,7
25968,6
25968,8
25969,6
25969,7
25969,8
25970,8
25970,6
25971,8
25971,5
25971,7
25985,5
25985,8
25985,7
25986,7
25986,8
25986,6
25987,5
25987,7
25987,6
25988,6
25988,5
25989,6
25989,5
25989,8
25989,7
25990,5
25990,6
25990,7
26045,8
26045,6
26045,5
26046,7
26046,8
26047,5
26047,6
26047,7
26048,8
26048,7
26048,6
26049,6
26049,8
26049,5
26050,8
26050,7
26103,5
26103,6
26103,7
26104,5
26104,6
26104,8
26105,6
26105,7
26106,6
26106,8
26106,5
26107,8
26107,7
26107,5
26108,8
26108,7
26142,7
26142,8
26142,6
26142,5
26143,6
26143,8
26144,6
26144,7
26144,5
26145,6
26145,8
26145,5
26146,8
26146,7
26146,6
26147,7
26147,8
26147,5
26176,5
26176,7
26177,5
26177,7
26177,8
26178,8
26178,5
26178,7
26179,7
26179,6
26180,6
26180,5
26180,8
26181,5
26181,8
26238,6
26238,8
26238,5
26239,6
26239,5
26239,8
26240,8
26240,6
26240,5
26241,8
26241,5
26241,7
26242,6
26242,8
26242,5
26243,5
26243,7
26243,8
26297,6
26297,7
26297,5
26298,7
26298,5
26298,8
26299,6
26299,7
26299,5
26299,8
26300,6
26300,5
26300,8
26301,5
26301,7
26301,6
26302,8
26302,7
26302,5
26352,6
26352,7
26353,6
26353,5
26353,8
26354,7
26354,6
26354,8
26355,6
26355,7
26356,8
26356,5
26357,7
26357,6
26378,7
26378,5
26378,6
26379,8
26379,6
26379,7
26380,5
26380,6
26381,8
26381,5
26382,8
26382,5
26382,7
26383,5
26383,6
26383,7
26427,5
26427,6
26428,6
26428,8
26428,7
26429,8
26429,5
26429,7
26429,6
26430,7
26430,6
26430,8
26431,7
26431,8
26432,6
26432,7
26432,5
26484,5
26484,6
26485,6
26485,7
26486,8
26486,5
26487,6
26487,5
26487,8
26488,7
26488,8
26489,8
26489,7
26527,8
26527,6
26527,7
26528,8
26528,5
26528,7
26529,7
26529,5
26529,6
26530,6
26530,8
26531,5
26531,7
26531,8
26532,6
26532,8
26532,7
26563,5
26563,8
26563,6
26564,8
26564,5
26565,5
26565,7
26566,5
26566,8
26567,7
26567,5
26567,8
26568,8
26568,5
26568,7
26597,8
26597,6
26597,5
26598,6
26598,8
26598,5
26599,8
26599,7
26599,6
26600,8
26600,6
26600,5
26601,8
26601,6
26601,7
26602,8
26602,5
26602,6
26651,8
26651,5
26651,6
26652,5
26652,8
26653,6
26653,7
26653,5
26654,8
26654,7
26654,6
26655,8
26655,6
26655,5
26656,5
26656,6
26656,7
26690,8
26690,7
26690,5
26691,8
26691,6
26692,8
26692,7
26692,5
26693,7
26693,8
26694,7
26694,8
26694,6
26695,8
26695,5
26695,6
26708,6
26708,8
26709,8
26709,5
26709,6
26710,6
26710,8
26711,5
26711,6
26711,8
26712,8
26712,7
26712,5
26713,6
26713,7
26713,8
26764,8
26764,6
26764,7
26765,8
26765,6
26765,5
26766,6
26766,8
26766,5
26766,7
26767,7
26767,8
26768,6
26768,7
26768,8
26769,7
26769,5
26780,6
26780,7
26781,5
26781,7
26781,8
26782,7
26782,6
26783,6
26783,7
26783,8
26783,5
26784,7
26784,5
26785,6
26785,8
26785,7
26785,5
26849,8
26849,5
26849,6
26850,5
26850,6
26850,8
26851,6
26851,5
26852,7
26852,5
26852,6
26853,8
26853,7
26854,8
26854,6
26854,5
26854,7
26902,8
26902,6
26902,7
26903,6
26903,7
26903,5
26904,6
26904,8
26904,5
26905,7
26905,5
26905,8
26905,6
26906,6
26906,8
26906,7
26907,8
26907,7
26907,6
26939,5
26939,7
26939,6
26940,8
26940,5
26940,6
26941,5
26941,8
26942,7
26942,6
26942,8
26942,5
26943,8
26943,5
26944,5
26944,6
26944,7
26999,6
26999,5
26999,8
27000,6
27000,5
27000,7
27001,5
27001,6
27001,8
27002,7
27002,6
27002,8
27003,7
27003,8
27003,6
27004,6
27004,8
27004,5
27033,6
27033,5
27033,8
27034,6
27034,7
27034,5
27035,7
27035,6
27036,8
27036,5
27037,7
27037,8
27037,6
27038,6
27038,8
27038,5
27038,7
27060,5
27060,6
27060,8
27060,7
27061,8
27061,7
27061,6
27062,5
27062,8
27062,7
27063,8
27063,6
27064,7
27064,8
27064,6
27065,8
27065,7
27065,6
27090,7
27090,8
27090,6
27091,7
27091,8
27091,6
27092,8
27092,6
27092,7
27093,5
27093,7
27094,8
27094,6
27095,5
27095,8
27095,6
27138,5
27138,6
27138,8
27139,8
27139,7
27139,6
27140,5
27140,8
27141,7
27141,6
27141,8
27142,8
27142,7
27142,5
27143,7
27143,8
27143,6
27196,8
27196,5
27197,5
27197,7
27197,8
27198,6
27198,5
27198,7
27199,8
27199,6
27199,7
27200,8
27200,7
27200,6
27201,8
27201,7
27209,5
27209,8
27209,7
27210,6
27210,5
27211,7
27211,5
27211,6
27212,6
27212,8
27213,5
27213,6
27213,8
27214,8
27214,7
27269,7
27269,5
27269,8
27270,8
27270,6
27270,7
27271,8
27271,7
27271,6
27272,8
27272,5
27272,7
27273,6
27273,8
27273,7
27274,7
27274,6
27274,8
27286,7
27286,8
27287,7
27287,6
27287,8
27288,5
27289,7
27289,8
27289,6
27290,8
27290,6
27291,6
27291,5
27291,7
27346,7
27346,6
27346,5
27347,6
27347,7
27347,8
27347,5
27348,8
27348,7
27348,6
27349,5
27349,8
27349,6
27350,5
27350,6
27350,7
27351,8
27351,5
27351,7
27372,8
27372,7
27372,6
27373,8
27373,6
27374,6
27374,5
27375,7
27376,6
27376,5
27376,8
27377,7
27377,6
27377,5
27403,6
27404,8
27404,5
27404,7
27405,7
27405,5
27406,5
27406,6
27407,5
27407,8
27407,6
27407,7
27408,7
27408,6
27439,7
27439,6
27439,5
27440,6
27440,5
27440,8
27441,8
27441,5
27441,6
27442,7
27442,5
27442,8
27443,8
27443,6
27443,5
27443,7
27444,7
27444,8
27444,6
27494,5
27494,8
27494,7
27495,5
27495,6
27496,7
27496,8
27496,6
27497,7
27497,6
27497,5
27498,8
27498,6
27499,5
27499,7
27499,8
27556,6
27556,7
27556,5
27557,8
27557,5
27557,6
27558,8
27558,7
27559,7
27559,5
27559,6
27560,5
27560,6
27561,8
27561,5
27613,6
27613,7
27613,8
27613,5
27614,6
27615,6
27615,8
27616,5
27616,8
27616,7
27617,6
27617,8
27617,5
27618,6
27618,8
27680,8
27680,7
27681,8
27681,5
27681,7
27682,6
27682,8
27683,7
27683,6
27683,8
27684,7
27684,6
27684,5
27685,7
27685,8
27685,6
27712,5
27712,8
27713,5
27713,7
27713,6
27714,7
27714,6
27714,8
27715,8
27715,7
27715,6
27716,5
27716,7
27716,8
27716,6
27717,7
27717,8
27755,6
27755,8
27756,8
27756,5
27756,6
27757,5
27757,7
27757,8
27758,8
27758,7
27758,6
27759,8
27759,6
27759,5
27760,8
27760,7
27760,6
27814,8
27814,5
27815,7
27815,8
27815,5
27816,5
27816,6
27816,7
27817,6
27817,7
27817,5
27818,5
27818,8
27818,7
27819,5
27819,7
27854,6
27854,7
27855,6
27855,5
27856,7
27856,8
27856,6
27857,6
27857,8
27858,6
27858,8
27858,5
27859,8
27859,7
27880,8
27880,5
27880,6
27881,5
27881,7
27881,8
27882,6
27882,8
27882,5
27883,6
27883,5
27883,8
27884,8
27884,6
27884,7
27885,7
27885,6
27885,8
27914,7
27914,8
27914,6
27914,5
27915,6
27915,7
27915,8
27916,7
27916,5
27916,8
27916,6
27917,7
27917,8
27917,5
27918,5
27918,6
27918,8
27919,6
27919,7
27962,7
27962,6
27963,5
27963,6
27963,7
27964,6
27964,8
27965,6
27965,8
27965,5
27965,7
27966,8
27966,7
27966,6
27967,5
27967,8
27967,7
28000,6
28000,5
28000,7
28001,7
28001,5
28001,6
28002,8
28002,5
28003,5
28003,8
28004,7
28004,8
28005,8
28005,5
28005,6
28058,7
28058,5
28059,8
28059,5
28060,8
28060,7
28061,6
28061,5
28062,6
28062,8
28062,5
28063,8
28063,7
28063,5
28063,6
28075,7
28075,5
28076,6
28076,7
28076,8
28077,8
28077,5
28077,6
28077,7
28078,5
28078,8
28078,7
28079,8
28079,7
28079,5
28080,6
28080,5
28080,7
28113,5
28113,6
28114,8
28114,6
28114,7
28115,6
28115,8
28115,7
28116,6
28117,5
28117,6
28117,8
28118,5
28118,7
28118,8
28148,6
28148,7
28148,5
28149,8
28149,6
28149,5
28150,6
28150,7
28151,8
28151,5
28152,8
28152,7
28153,6
28153,8
28153,7
28212,5
28212,8
28213,8
28213,7
28213,5
28214,8
28214,5
28215,6
28215,8
28215,7
28216,6
28216,8
28217,5
28217,7
28217,6
28259,7
28259,5
28259,6
28259,8
28260,7
28260,8
28261,8
28261,6
28261,5
28261,7
28262,8
28262,5
28262,7
28263,5
28263,7
28263,6
28263,8
28264,8
28264,5
28275,7
28275,5
28275,6
28276,7
28277,7
28277,8
28277,5
28278,7
28278,6
28278,5
28279,6
28279,5
28280,8
28280,5
28280,6
28337,5
28337,8
28337,6
28338,8
28338,5
28339,7
28339,5
28339,8
28340,5
28340,7
28341,7
28341,5
28341,6
28342,8
28342,7
28342,6
28390,6
28390,8
28390,7
28391,5
28391,6
28391,8
28392,7
28392,8
28392,6
28392,5
28393,6
28393,5
28393,7
28394,7
28394,8
28394,5
28395,5
28395,7
28412,8
28412,5
28413,5
28413,8
28414,6
28414,5
28414,8
28415,7
28415,6
28415,8
28416,8
28416,7
28416,6
28417,5
28417,7
28430,6
28430,5
28430,7
28431,5
28431,8
28432,5
28432,8
28433,6
28433,5
28433,7
28434,7
28434,6
28435,5
28435,8
28435,7
28469,6
28469,8
28470,5
28470,6
28470,7
28471,8
28471,6
28471,7
28472,7
28472,5
28472,8
28473,5
28473,6
28473,7
28474,6
28474,7
28474,8
28482,8
28482,5
28482,6
28483,6
28483,8
28484,8
28484,5
28484,7
28485,7
28486,6
28486,7
28486,5
28486,8
28487,6
28487,7
28487,5
28547,7
28547,8
28547,6
28548,7
28548,5
28549,7
28549,6
28549,8
28549,5
28550,5
28550,6
28551,8
28551,6
28551,5
28552,6
28552,5
28554,6
28554,5
28554,8
28555,5
28555,7
28555,6
28556,7
28556,8
28557,7
28557,8
28557,6
28557,5
28558,8
28558,6
28558,7
28559,7
28559,8
28617,5
28617,7
28618,7
28618,5
28618,6
28619,8
28619,6
28619,7
28620,5
28620,8
28621,7
28621,6
28622,5
28622,8
28622,6
28622,7
28685,8
28685,6
28685,5
28686,7
28686,6
28686,5
28686,8
28687,8
28687,5
28687,6
28688,5
28688,6
28689,8
28689,5
28689,6
28690,7
28690,5
28690,8
28747,6
28747,8
28748,6
28748,7
28748,8
28749,6
28749,8
28749,7
28749,5
28750,8
28750,7
28751,6
28751,8
28751,7
28752,8
28752,6
28752,5
28752,7
28793,5
28793,7
28793,8
28794,8
28794,6
28794,5
28795,7
28795,8
28795,5
28796,7
28796,8
28796,5
28797,7
28797,6
28797,5
28798,8
28798,7
